black,white,started,black_win,width,komi,handicap,event_id,end_date
190,61,2020-03-09,True,19,0.5,2,73,2020-03-29
173,14,2020-03-16,False,19,0.5,3,73,2020-03-29
188,14,2020-03-16,True,19,0.5,4,73,2020-03-29
121,190,2020-03-16,True,19,0.5,2,73,2020-03-29
216,218,2020-03-16,False,19,0.5,0,73,2020-03-29
16,49,2020-03-16,False,19,0.5,4,73,2020-03-29
18,15,2020-03-16,False,19,0.5,2,73,2020-03-29
18,53,2020-03-16,False,19,0.5,4,73,2020-03-29
198,14,2020-03-16,False,19,0.5,5,73,2020-03-29
21,14,2020-03-16,False,19,0.5,2,73,2020-03-29
17,14,2020-03-16,True,19,0.5,0,73,2020-03-29
172,14,2020-03-16,True,19,0.5,4,73,2020-03-29
126,77,2020-03-16,False,19,0.5,2,73,2020-03-29
61,173,2020-03-16,False,19,0.5,3,73,2020-03-29
230,173,2020-03-16,False,19,0.5,3,73,2020-03-29
127,121,2020-03-16,False,19,0.5,0,73,2020-03-29
16,14,2020-03-16,False,19,0.5,0,73,2020-03-29
230,20,2020-03-16,True,19,0.5,5,73,2020-03-29
7,49,2020-03-16,True,19,0.5,0,73,2020-03-29
126,173,2020-03-16,False,19,0.5,4,73,2020-03-29
230,16,2020-03-16,False,19,0.5,5,73,2020-03-29
19,49,2020-03-16,True,19,0.5,2,73,2020-03-29
35,49,2020-03-16,False,19,0.5,4,73,2020-03-29
188,197,2020-03-16,True,19,0.5,2,73,2020-03-29
14,34,2020-03-16,True,19,0.5,2,73,2020-03-29
50,14,2020-03-16,False,19,0.5,2,73,2020-03-29
7,228,2020-03-16,True,19,6.5,0,73,2020-03-29
230,16,2020-03-23,False,19,0.5,5,73,2020-03-29
190,230,2020-03-23,False,19,0.5,2,73,2020-03-29
230,198,2020-03-23,True,19,0.5,0,73,2020-03-29
107,14,2020-03-23,False,19,0.5,5,73,2020-03-29
14,228,2020-03-23,True,19,0.5,2,73,2020-03-29
126,230,2020-03-23,False,19,0.5,0,73,2020-03-29
53,49,2020-03-23,True,19,0.5,3,73,2020-03-29
126,173,2020-03-23,False,19,0.5,4,73,2020-03-29
230,50,2020-03-23,True,19,0.5,4,73,2020-03-29
16,53,2020-03-23,True,19,0.5,0,73,2020-03-29
77,14,2020-03-23,True,19,0.5,5,73,2020-03-29
18,16,2020-03-23,False,19,0.5,3,73,2020-03-29
35,14,2020-03-23,False,19,0.5,0,73,2020-03-29
172,173,2020-03-23,False,19,0.5,0,73,2020-03-29
14,49,2020-03-23,False,19,0.5,3,73,2020-03-29
175,190,2020-03-23,True,19,0.5,2,73,2020-03-29
50,14,2020-03-23,True,19,0.5,2,73,2020-03-29
218,211,2020-03-23,True,19,0.5,4,73,2020-03-29
230,35,2020-03-23,True,19,0.5,5,73,2020-03-29
188,14,2020-03-23,False,19,0.5,4,73,2020-03-29
16,14,2020-03-23,True,19,0.5,0,73,2020-03-29
218,127,2020-03-23,False,19,0.5,3,73,2020-03-29
175,230,2020-03-23,False,19,0.5,4,73,2020-03-29
18,35,2020-03-23,True,19,0.5,3,73,2020-03-29
230,18,2020-03-23,True,19,0.5,2,73,2020-03-29
17,49,2020-03-23,True,19,0.5,4,73,2020-03-29
15,18,2020-04-05,True,19,6.5,0,75,2020-04-26
85,7,2020-04-05,False,19,6.5,0,75,2020-04-26
218,113,2020-04-05,True,19,6.5,0,75,2020-04-26
172,52,2020-04-05,True,19,6.5,0,75,2020-04-26
27,231,2020-04-05,True,19,6.5,0,75,2020-04-26
35,49,2020-04-05,False,19,6.5,0,75,2020-04-26
127,121,2020-04-05,False,19,6.5,0,75,2020-04-26
13,16,2020-04-05,False,19,6.5,0,75,2020-04-26
178,216,2020-04-05,True,19,6.5,0,75,2020-04-26
96,173,2020-04-05,True,19,6.5,0,75,2020-04-26
14,53,2020-04-05,True,19,6.5,0,75,2020-04-26
50,21,2020-04-05,False,19,6.5,0,75,2020-04-26
126,23,2020-04-05,True,19,6.5,0,75,2020-04-26
25,223,2020-04-05,True,19,6.5,0,75,2020-04-26
13,15,2020-04-12,False,19,6.5,0,75,2020-04-26
7,14,2020-04-12,True,19,6.5,0,75,2020-04-26
121,50,2020-04-12,False,19,6.5,0,75,2020-04-26
18,25,2020-04-12,True,19,6.5,0,75,2020-04-26
21,35,2020-04-12,True,19,6.5,0,75,2020-04-26
172,85,2020-04-12,True,19,6.5,0,75,2020-04-26
173,126,2020-04-12,True,19,6.5,0,75,2020-04-26
231,49,2020-04-12,False,19,6.5,0,75,2020-04-26
216,218,2020-04-12,False,19,6.5,0,75,2020-04-26
53,96,2020-04-12,True,19,6.5,0,75,2020-04-26
16,27,2020-04-12,False,19,6.5,0,75,2020-04-26
52,178,2020-04-12,True,19,6.5,0,75,2020-04-26
23,127,2020-04-12,True,19,6.5,0,75,2020-04-26
113,223,2020-04-12,True,19,6.5,0,75,2020-04-26
50,96,2020-04-18,False,19,6.5,0,75,2020-04-26
49,27,2020-04-18,True,19,6.5,0,75,2020-04-26
25,231,2020-04-18,False,19,6.5,0,75,2020-04-26
173,13,2020-04-18,True,19,6.5,0,75,2020-04-26
85,18,2020-04-18,False,19,6.5,0,75,2020-04-26
16,15,2020-04-18,False,19,6.5,0,75,2020-04-26
126,113,2020-04-18,False,19,6.5,0,75,2020-04-26
21,14,2020-04-18,True,19,6.5,0,75,2020-04-26
178,23,2020-04-18,False,19,6.5,0,75,2020-04-26
35,52,2020-04-18,True,19,6.5,0,75,2020-04-26
53,7,2020-04-18,False,19,6.5,0,75,2020-04-26
218,172,2020-04-18,False,19,6.5,0,75,2020-04-26
223,121,2020-04-18,False,19,6.5,0,75,2020-04-26
127,216,2020-04-18,True,19,6.5,0,75,2020-04-26
231,173,2020-04-26,False,19,6.5,0,75,2020-04-26
49,7,2020-04-26,True,19,6.5,0,75,2020-04-26
113,50,2020-04-26,False,19,6.5,0,75,2020-04-26
52,85,2020-04-26,False,19,6.5,0,75,2020-04-26
96,35,2020-04-26,False,19,6.5,0,75,2020-04-26
14,16,2020-04-26,False,19,6.5,0,75,2020-04-26
23,218,2020-04-26,True,19,6.5,0,75,2020-04-26
172,21,2020-04-26,True,19,6.5,0,75,2020-04-26
126,178,2020-04-26,True,19,6.5,0,75,2020-04-26
18,53,2020-04-26,False,19,6.5,0,75,2020-04-26
27,15,2020-04-26,True,19,6.5,0,75,2020-04-26
121,13,2020-04-26,False,19,6.5,0,75,2020-04-26
127,25,2020-04-26,False,19,6.5,0,75,2020-04-26
216,223,2020-04-26,True,19,6.5,0,75,2020-04-26
